product_id,name,category,brand,price,description,in_stock,base_rating,created_date
373,JBL FreeBuds Pro,Наушники,JBL,26040.74,Беспроводные наушники с отличным звуком. JBL - это гарантия качества и надежности.,True,4.24,2024-10-06
374,Bose AirPods 3,Наушники,Bose,43916.8,Беспроводные наушники с отличным звуком. Bose - это гарантия качества и надежности.,True,4.29,2025-03-19
375,Sennheiser FreeBuds 2,Наушники,Sennheiser,24063.57,Активное шумоподавление и комфортная посадка. Sennheiser - это гарантия качества и надежности.,True,3.71,2025-08-28
376,Sennheiser WH-1000XM 4,Наушники,Sennheiser,2251.23,Долгая работа от батареи и быстрая зарядка. Sennheiser - это гарантия качества и надежности.,True,3.91,2025-01-02
377,JBL QC35 Max,Наушники,JBL,19563.14,Долгая работа от батареи и быстрая зарядка. JBL - это гарантия качества и надежности.,True,4.44,2025-03-08
378,Apple AirPods Max,Наушники,Apple,28704.72,Долгая работа от батареи и быстрая зарядка. Apple - это гарантия качества и надежности.,True,4.45,2024-12-18
379,Apple Tune Pro,Наушники,Apple,30748.0,Долгая работа от батареи и быстрая зарядка. Apple - это гарантия качества и надежности.,True,4.07,2025-05-05
380,Sony Tune 2,Наушники,Sony,45642.41,Активное шумоподавление и комфортная посадка. Sony - это гарантия качества и надежности.,True,4.5,2025-03-18
381,Sony FreeBuds 2,Наушники,Sony,37661.23,Беспроводные наушники с отличным звуком. Sony - это гарантия качества и надежности.,True,4.08,2025-02-22
382,Sennheiser AirPods 2,Наушники,Sennheiser,28462.4,Беспроводные наушники с отличным звуком. Sennheiser - это гарантия качества и надежности.,False,4.35,2024-11-14
383,Sony FreeBuds 3,Наушники,Sony,12258.4,Беспроводные наушники с отличным звуком. Sony - это гарантия качества и надежности.,False,3.82,2025-02-23
384,JBL WH-1000XM 4,Наушники,JBL,13753.67,Активное шумоподавление и комфортная посадка. JBL - это гарантия качества и надежности.,True,3.65,2025-02-22
385,Bose Tune Max,Наушники,Bose,29224.58,Долгая работа от батареи и быстрая зарядка. Bose - это гарантия качества и надежности.,False,3.76,2025-06-19
386,Bose AirPods Max,Наушники,Bose,6918.65,Активное шумоподавление и комфортная посадка. Bose - это гарантия качества и надежности.,True,4.42,2025-01-22
387,Apple WH-1000XM Pro,Наушники,Apple,41859.07,Беспроводные наушники с отличным звуком. Apple - это гарантия качества и надежности.,True,4.79,2025-07-14
388,JBL Tune 3,Наушники,JBL,45308.76,Активное шумоподавление и комфортная посадка. JBL - это гарантия качества и надежности.,True,4.41,2025-05-19
389,Sennheiser AirPods 2,Наушники,Sennheiser,44973.89,Активное шумоподавление и комфортная посадка. Sennheiser - это гарантия качества и надежности.,True,4.3,2025-08-27
390,Apple QC35 3,Наушники,Apple,45623.04,Долгая работа от батареи и быстрая зарядка. Apple - это гарантия качества и надежности.,True,4.59,2025-04-24
391,Amazfit Galaxy Watch Pro,Умные часы,Amazfit,44803.91,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,False,4.72,2025-08-08
392,Samsung Watch Active,Умные часы,Samsung,42064.89,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,4.07,2025-01-02
393,Huawei Watch Pro,Умные часы,Huawei,21354.17,Отслеживание активности и уведомления. Huawei - это гарантия качества и надежности.,True,4.17,2024-12-25
394,Amazfit Watch GT Active,Умные часы,Amazfit,26123.73,Умные часы с множеством функций для здоровья и фитнеса. Amazfit - это гарантия качества и надежности.,False,3.55,2025-06-04
395,Amazfit Watch GT Active,Умные часы,Amazfit,10470.66,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,True,3.87,2025-01-13
396,Amazfit Galaxy Watch Pro,Умные часы,Amazfit,20866.34,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,False,4.48,2025-05-24
397,Huawei Galaxy Watch Series,Умные часы,Huawei,16376.37,Водонепроницаемость и стильный дизайн. Huawei - это гарантия качества и надежности.,True,3.54,2025-08-30
398,Samsung Watch Classic,Умные часы,Samsung,50787.75,Умные часы с множеством функций для здоровья и фитнеса. Samsung - это гарантия качества и надежности.,True,3.87,2024-12-01
399,Amazfit Amazfit Pro,Умные часы,Amazfit,50707.08,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,False,4.43,2025-07-20
400,Amazfit Amazfit Classic,Умные часы,Amazfit,19468.11,Умные часы с множеством функций для здоровья и фитнеса. Amazfit - это гарантия качества и надежности.,False,4.45,2025-07-22
401,Huawei Watch Pro,Умные часы,Huawei,45004.89,Отслеживание активности и уведомления. Huawei - это гарантия качества и надежности.,True,3.94,2025-01-30
402,Apple Watch GT Series,Умные часы,Apple,28835.77,Водонепроницаемость и стильный дизайн. Apple - это гарантия качества и надежности.,True,3.91,2024-12-08
403,Apple Watch Pro,Умные часы,Apple,12528.11,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,False,3.79,2025-06-11
404,Huawei Amazfit Pro,Умные часы,Huawei,31647.89,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,3.87,2025-06-10
405,Apple Galaxy Watch Series,Умные часы,Apple,28887.53,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,3.77,2025-06-20
406,Apple Amazfit Active,Умные часы,Apple,38735.8,Водонепроницаемость и стильный дизайн. Apple - это гарантия качества и надежности.,True,4.33,2025-01-15
407,Samsung Watch GT Pro,Умные часы,Samsung,53127.15,Водонепроницаемость и стильный дизайн. Samsung - это гарантия качества и надежности.,True,4.54,2025-03-03
408,Huawei Amazfit Active,Умные часы,Huawei,10309.33,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,False,4.67,2025-04-25
409,Amazfit Amazfit Active,Умные часы,Amazfit,18606.79,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,True,4.1,2025-04-09
410,Apple Watch GT Classic,Умные часы,Apple,43765.03,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,4.62,2024-11-16
411,Amazfit Galaxy Watch Series,Умные часы,Amazfit,21001.16,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,True,4.61,2025-02-22
412,Apple Watch GT Active,Умные часы,Apple,42124.4,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,4.07,2025-02-27
413,Huawei Watch Active,Умные часы,Huawei,31702.8,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,4.56,2025-04-15
414,Amazfit Amazfit Pro,Умные часы,Amazfit,36487.81,Умные часы с множеством функций для здоровья и фитнеса. Amazfit - это гарантия качества и надежности.,True,4.51,2025-07-25
415,Huawei Galaxy Watch Series,Умные часы,Huawei,57265.32,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,3.62,2024-09-24
416,Huawei Watch GT Series,Умные часы,Huawei,41021.24,Водонепроницаемость и стильный дизайн. Huawei - это гарантия качества и надежности.,True,4.2,2025-07-01
417,Amazfit Galaxy Watch Active,Умные часы,Amazfit,49070.7,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,True,3.78,2025-05-15
418,Apple Watch Series,Умные часы,Apple,46531.7,Водонепроницаемость и стильный дизайн. Apple - это гарантия качества и надежности.,True,4.02,2025-01-14
419,Apple Galaxy Watch Active,Умные часы,Apple,21580.65,Умные часы с множеством функций для здоровья и фитнеса. Apple - это гарантия качества и надежности.,True,4.39,2025-09-02
420,Huawei Watch Classic,Умные часы,Huawei,41040.18,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,4.64,2025-08-07
421,Apple Watch Classic,Умные часы,Apple,6108.48,Водонепроницаемость и стильный дизайн. Apple - это гарантия качества и надежности.,True,4.29,2025-07-04
422,Apple Amazfit Pro,Умные часы,Apple,50730.94,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,4.05,2025-09-08
423,Huawei Watch GT Classic,Умные часы,Huawei,16146.67,Отслеживание активности и уведомления. Huawei - это гарантия качества и надежности.,False,4.25,2025-03-11
424,Huawei Amazfit Series,Умные часы,Huawei,17223.91,Отслеживание активности и уведомления. Huawei - это гарантия качества и надежности.,True,4.13,2024-09-25
425,Samsung Amazfit Series,Умные часы,Samsung,59623.47,Водонепроницаемость и стильный дизайн. Samsung - это гарантия качества и надежности.,True,3.98,2024-12-14
426,Apple Amazfit Pro,Умные часы,Apple,36783.37,Умные часы с множеством функций для здоровья и фитнеса. Apple - это гарантия качества и надежности.,True,3.8,2025-03-14
427,Amazfit Watch Active,Умные часы,Amazfit,23283.95,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,False,3.62,2025-06-25
428,Samsung Amazfit Pro,Умные часы,Samsung,9613.88,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,4.12,2024-12-03
429,Samsung Watch Classic,Умные часы,Samsung,18861.31,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,4.58,2025-09-01
430,Huawei Amazfit Series,Умные часы,Huawei,19747.97,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,4.53,2024-12-14
431,Amazfit Watch GT Pro,Умные часы,Amazfit,22701.09,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,True,4.22,2025-08-09
432,Apple Amazfit Series,Умные часы,Apple,25662.73,Умные часы с множеством функций для здоровья и фитнеса. Apple - это гарантия качества и надежности.,True,4.47,2025-06-26
433,Samsung Amazfit Series,Умные часы,Samsung,7148.41,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,4.31,2024-12-25
434,Amazfit Galaxy Watch Classic,Умные часы,Amazfit,26967.31,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,True,4.79,2024-10-08
435,Huawei Watch GT Active,Умные часы,Huawei,36009.57,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,True,4.18,2025-06-07
436,Huawei Watch GT Classic,Умные часы,Huawei,30458.41,Отслеживание активности и уведомления. Huawei - это гарантия качества и надежности.,False,4.44,2025-07-12
437,Samsung Amazfit Series,Умные часы,Samsung,22472.84,Умные часы с множеством функций для здоровья и фитнеса. Samsung - это гарантия качества и надежности.,True,3.59,2025-09-17
438,Huawei Galaxy Watch Pro,Умные часы,Huawei,43172.48,Водонепроницаемость и стильный дизайн. Huawei - это гарантия качества и надежности.,True,3.62,2024-11-04
439,Amazfit Galaxy Watch Series,Умные часы,Amazfit,24274.9,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,False,3.95,2025-09-12
440,Samsung Watch GT Active,Умные часы,Samsung,50141.49,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,3.9,2024-11-04
441,Amazfit Watch GT Pro,Умные часы,Amazfit,9261.19,Умные часы с множеством функций для здоровья и фитнеса. Amazfit - это гарантия качества и надежности.,True,3.78,2025-06-20
442,Huawei Watch Pro,Умные часы,Huawei,48828.65,Водонепроницаемость и стильный дизайн. Huawei - это гарантия качества и надежности.,True,4.0,2024-11-29
443,Huawei Amazfit Pro,Умные часы,Huawei,14245.47,Умные часы с множеством функций для здоровья и фитнеса. Huawei - это гарантия качества и надежности.,False,3.62,2024-11-09
444,Samsung Galaxy Watch Pro,Умные часы,Samsung,31150.52,Умные часы с множеством функций для здоровья и фитнеса. Samsung - это гарантия качества и надежности.,True,4.66,2025-08-24
445,Samsung Amazfit Classic,Умные часы,Samsung,41566.32,Отслеживание активности и уведомления. Samsung - это гарантия качества и надежности.,True,4.49,2025-05-19
446,Amazfit Amazfit Classic,Умные часы,Amazfit,43843.45,Отслеживание активности и уведомления. Amazfit - это гарантия качества и надежности.,True,4.18,2024-12-22
447,Apple Galaxy Watch Pro,Умные часы,Apple,57001.95,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,4.59,2024-12-07
448,Amazfit Amazfit Active,Умные часы,Amazfit,42695.22,Водонепроницаемость и стильный дизайн. Amazfit - это гарантия качества и надежности.,False,4.35,2025-06-20
449,Apple Watch GT Classic,Умные часы,Apple,47390.96,Отслеживание активности и уведомления. Apple - это гарантия качества и надежности.,True,3.78,2024-12-07
450,Samsung Amazfit Active,Умные часы,Samsung,14845.31,Водонепроницаемость и стильный дизайн. Samsung - это гарантия качества и надежности.,False,3.75,2025-03-19
451,Nikon EOS A9,Фототехника,Nikon,75870.33,Профессиональная камера для качественной съемки. Nikon - это гарантия качества и надежности.,False,4.69,2025-01-05
452,Canon Alpha R5,Фототехника,Canon,136499.26,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,3.56,2024-09-28
453,Sony Alpha X-T4,Фототехника,Sony,30300.86,Подходит для любителей и профессионалов. Sony - это гарантия качества и надежности.,True,4.62,2025-01-21
454,Fujifilm X-T R6,Фототехника,Fujifilm,105220.71,Подходит для любителей и профессионалов. Fujifilm - это гарантия качества и надежности.,True,4.55,2025-08-31
455,Sony EOS A9,Фототехника,Sony,180967.72,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,3.73,2025-07-14
456,Canon X-T R5,Фототехника,Canon,30088.64,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,3.91,2024-12-15
457,Sony D X-T4,Фототехника,Sony,130520.68,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,4.37,2025-04-10
458,Nikon Alpha A9,Фототехника,Nikon,22550.82,Подходит для любителей и профессионалов. Nikon - это гарантия качества и надежности.,True,4.59,2024-10-12
459,Canon EOS R6,Фототехника,Canon,168508.56,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,3.85,2025-06-23
460,Fujifilm EOS 850D,Фототехника,Fujifilm,129535.22,Подходит для любителей и профессионалов. Fujifilm - это гарантия качества и надежности.,True,3.72,2025-09-18
461,Sony Alpha A9,Фототехника,Sony,83123.26,Отличное качество изображения и надежность. Sony - это гарантия качества и надежности.,True,4.59,2025-08-06
462,Fujifilm EOS R5,Фототехника,Fujifilm,185242.0,Профессиональная камера для качественной съемки. Fujifilm - это гарантия качества и надежности.,True,3.74,2024-11-21
463,Canon D R5,Фототехника,Canon,59154.65,Отличное качество изображения и надежность. Canon - это гарантия качества и надежности.,True,4.64,2025-05-16
464,Sony D X-T4,Фототехника,Sony,156049.86,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,3.99,2025-04-26
465,Nikon Alpha R6,Фототехника,Nikon,121707.19,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,3.74,2025-06-09
466,Nikon Alpha 850D,Фототехника,Nikon,145560.47,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,3.96,2025-03-17
467,Sony X-T X-T4,Фототехника,Sony,143667.18,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,4.59,2025-03-06
468,Nikon D X-T4,Фототехника,Nikon,98093.61,Подходит для любителей и профессионалов. Nikon - это гарантия качества и надежности.,True,4.54,2025-06-05
469,Sony Alpha R5,Фототехника,Sony,112389.04,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,4.11,2025-09-03
470,Canon D A7,Фототехника,Canon,45166.75,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,4.23,2024-10-17
471,Canon Alpha X-T4,Фототехника,Canon,38830.33,Отличное качество изображения и надежность. Canon - это гарантия качества и надежности.,False,3.51,2025-02-16
472,Fujifilm Alpha 850D,Фототехника,Fujifilm,136618.64,Профессиональная камера для качественной съемки. Fujifilm - это гарантия качества и надежности.,True,3.97,2025-06-28
473,Fujifilm D R5,Фототехника,Fujifilm,99021.57,Подходит для любителей и профессионалов. Fujifilm - это гарантия качества и надежности.,True,4.25,2025-02-09
474,Fujifilm X-T R6,Фототехника,Fujifilm,65463.46,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,True,4.13,2025-02-26
475,Sony EOS R6,Фототехника,Sony,157371.14,Подходит для любителей и профессионалов. Sony - это гарантия качества и надежности.,True,4.05,2025-05-05
476,Fujifilm EOS R6,Фототехника,Fujifilm,112196.78,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,False,4.75,2024-12-25
477,Nikon D R6,Фототехника,Nikon,139413.16,Профессиональная камера для качественной съемки. Nikon - это гарантия качества и надежности.,False,3.9,2025-07-09
478,Sony X-T A7,Фототехника,Sony,49761.57,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,3.76,2025-06-23
479,Sony Alpha R5,Фототехника,Sony,53226.86,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,4.44,2025-07-03
480,Sony EOS A7,Фототехника,Sony,48679.36,Профессиональная камера для качественной съемки. Sony - это гарантия качества и надежности.,True,4.39,2024-09-27
481,Nikon X-T X-T4,Фототехника,Nikon,87732.48,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,4.49,2025-08-01
482,Fujifilm D 850D,Фототехника,Fujifilm,157347.97,Профессиональная камера для качественной съемки. Fujifilm - это гарантия качества и надежности.,True,3.93,2025-04-28
483,Fujifilm X-T A9,Фототехника,Fujifilm,32898.22,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,True,4.76,2025-09-06
484,Nikon D R6,Фототехника,Nikon,86443.86,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,3.5,2024-11-17
485,Fujifilm EOS X-T4,Фототехника,Fujifilm,61413.23,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,True,3.77,2025-02-09
486,Canon Alpha A7,Фототехника,Canon,137728.09,Отличное качество изображения и надежность. Canon - это гарантия качества и надежности.,True,3.9,2024-10-09
487,Fujifilm EOS 850D,Фототехника,Fujifilm,192532.29,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,True,4.02,2024-12-29
488,Canon X-T R5,Фототехника,Canon,82331.64,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,4.62,2025-09-13
489,Nikon Alpha R6,Фототехника,Nikon,123442.8,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,3.52,2024-10-20
490,Fujifilm X-T R5,Фототехника,Fujifilm,74531.81,Отличное качество изображения и надежность. Fujifilm - это гарантия качества и надежности.,True,3.65,2025-02-01
491,Sony X-T X-T4,Фототехника,Sony,80311.43,Подходит для любителей и профессионалов. Sony - это гарантия качества и надежности.,False,3.65,2025-06-20
492,Fujifilm X-T X-T4,Фототехника,Fujifilm,34401.64,Профессиональная камера для качественной съемки. Fujifilm - это гарантия качества и надежности.,True,4.71,2024-11-21
493,Sony D A9,Фототехника,Sony,166310.32,Подходит для любителей и профессионалов. Sony - это гарантия качества и надежности.,False,4.07,2025-01-25
494,Sony EOS R5,Фототехника,Sony,176221.41,Отличное качество изображения и надежность. Sony - это гарантия качества и надежности.,True,4.66,2024-10-03
495,Sony Alpha A7,Фототехника,Sony,80743.11,Отличное качество изображения и надежность. Sony - это гарантия качества и надежности.,True,3.53,2025-05-06
496,Nikon Alpha 850D,Фототехника,Nikon,95070.84,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,4.33,2024-11-18
497,Canon Alpha X-T4,Фототехника,Canon,26590.22,Подходит для любителей и профессионалов. Canon - это гарантия качества и надежности.,True,3.73,2024-12-20
498,Canon D X-T4,Фототехника,Canon,46035.98,Отличное качество изображения и надежность. Canon - это гарантия качества и надежности.,True,3.86,2025-01-28
499,Nikon X-T R5,Фототехника,Nikon,33776.51,Отличное качество изображения и надежность. Nikon - это гарантия качества и надежности.,True,4.29,2024-10-28
500,Canon X-T A9,Фототехника,Canon,196447.97,Профессиональная камера для качественной съемки. Canon - это гарантия качества и надежности.,True,4.33,2025-04-18
